timestamp,tag,run,task_type,base_model,warmup_from,epochs,train_tokens,total_tokens,learning_rate,batch_size,CEL,perplexity,CN,BLiMP
2026-05-19T04:43:33Z,10m,3,pos_5m_childes,EleutherAI/pythia-160m,./models/pythia/pos-model_run3,1,4999680,4999680,0.00025,8,3.569164752960205,35.48694040774216,"{0: {1: 133, 7: 517, 4: 519, 5: 498, 8: 742, 3: 353, 6: 670, 10: 448, 2: 300, 11: 176, 9: 536, 12: 108}, 1: {2: 713, 1: 1579, 3: 763, 5: 520, 8: 144, 4: 631, 7: 217, 6: 339, 10: 24, 9: 66, 12: 1, 11: 3}, 2: {4: 69, 8: 489, 11: 1284, 9: 737, 10: 724, 7: 450, 12: 752, 6: 276, 5: 180, 3: 34, 2: 5}, 3: {6: 607, 10: 305, 7: 623, 11: 169, 4: 489, 2: 424, 9: 385, 8: 528, 3: 525, 1: 363, 5: 551, 12: 31}, 4: {7: 312, 4: 793, 8: 256, 2: 955, 10: 116, 3: 738, 6: 589, 5: 549, 1: 528, 9: 110, 11: 51, 12: 3}, 5: {11: 904, 12: 1510, 10: 994, 9: 542, 7: 267, 8: 393, 6: 199, 4: 66, 5: 109, 3: 14, 2: 2}, 6: {10: 484, 6: 567, 8: 705, 3: 351, 9: 531, 5: 562, 4: 482, 7: 638, 2: 292, 11: 172, 12: 106, 1: 110}, 7: {5: 565, 2: 773, 3: 864, 4: 546, 1: 1506, 6: 306, 7: 223, 8: 119, 9: 62, 10: 30, 11: 4, 12: 2}, 8: {12: 843, 9: 834, 11: 1251, 8: 437, 10: 639, 7: 463, 3: 45, 6: 239, 5: 163, 4: 79, 2: 7}, 9: {8: 504, 5: 661, 7: 677, 1: 328, 6: 483, 11: 174, 10: 276, 4: 501, 3: 537, 9: 399, 2: 427, 12: 33}, 10: {3: 756, 1: 453, 4: 786, 2: 1098, 5: 523, 8: 225, 7: 338, 6: 537, 9: 128, 10: 109, 11: 43, 12: 4}, 11: {9: 670, 11: 769, 6: 188, 12: 1607, 10: 851, 7: 275, 8: 458, 5: 119, 4: 39, 2: 4, 3: 20}}",
2026-05-19T05:01:40Z,100m,1,ntp_100m,EleutherAI/pythia-160m,random_init,4,99999744,99999744,0.00025,8,2.662024736404419,14.325264639681238,"{0: {3: 348, 11: 254, 4: 499, 7: 587, 2: 205, 8: 641, 6: 597, 10: 457, 9: 611, 12: 219, 5: 501, 1: 81}, 1: {1: 1505, 3: 659, 7: 292, 2: 680, 9: 139, 5: 467, 4: 617, 8: 181, 6: 345, 10: 69, 11: 34, 12: 12}, 2: {2: 103, 10: 645, 6: 351, 8: 478, 9: 644, 12: 811, 7: 400, 5: 298, 11: 874, 4: 211, 3: 169, 1: 16}, 3: {5: 447, 3: 443, 11: 411, 1: 571, 4: 407, 2: 651, 12: 225, 8: 343, 6: 419, 7: 382, 10: 327, 9: 374}, 4: {4: 684, 2: 697, 9: 230, 6: 525, 1: 433, 3: 725, 8: 405, 10: 195, 5: 581, 11: 99, 7: 403, 12: 23}, 5: {7: 394, 10: 764, 11: 845, 12: 1198, 4: 143, 3: 64, 8: 459, 1: 8, 9: 577, 6: 340, 5: 191, 2: 17}, 6: {11: 349, 8: 589, 9: 499, 6: 600, 10: 497, 5: 574, 12: 176, 4: 473, 7: 596, 3: 373, 2: 197, 1: 77}, 7: {8: 205, 1: 1366, 5: 481, 9: 126, 2: 810, 6: 318, 4: 548, 10: 86, 3: 701, 7: 323, 12: 3, 11: 33}, 8: {12: 888, 2: 89, 11: 843, 8: 474, 10: 669, 6: 307, 7: 433, 9: 630, 4: 204, 1: 15, 3: 175, 5: 273}, 9: {10: 382, 9: 333, 7: 379, 4: 405, 3: 524, 1: 571, 5: 397, 2: 657, 8: 358, 12: 235, 6: 424, 11: 335}, 10: {6: 472, 8: 383, 7: 429, 1: 353, 10: 194, 11: 91, 4: 681, 3: 722, 2: 867, 9: 238, 5: 539, 12: 31}, 11: {9: 599, 12: 1179, 10: 715, 5: 251, 11: 832, 7: 382, 2: 27, 6: 302, 8: 484, 4: 128, 3: 97, 1: 4}}",
2026-05-19T05:19:39Z,100m,2,ntp_100m,EleutherAI/pythia-160m,random_init,4,99999744,99999744,0.00025,8,2.66062068939209,14.305165408097979,"{0: {4: 421, 5: 456, 2: 220, 6: 551, 8: 585, 9: 568, 11: 390, 7: 517, 10: 459, 1: 120, 12: 412, 3: 301}, 1: {1: 1456, 3: 670, 6: 342, 2: 787, 9: 117, 5: 471, 4: 587, 8: 178, 7: 281, 11: 32, 10: 64, 12: 15}, 2: {5: 305, 11: 873, 4: 239, 8: 459, 12: 808, 10: 619, 9: 629, 3: 195, 6: 330, 7: 466, 2: 68, 1: 9}, 3: {7: 412, 4: 459, 6: 455, 1: 538, 8: 386, 11: 317, 10: 375, 9: 390, 2: 544, 3: 532, 12: 165, 5: 427}, 4: {6: 533, 10: 173, 8: 356, 1: 442, 5: 593, 4: 675, 7: 369, 3: 746, 2: 762, 9: 228, 11: 90, 12: 33}, 5: {10: 794, 12: 1046, 11: 827, 9: 595, 7: 403, 6: 349, 8: 526, 5: 230, 4: 141, 3: 66, 2: 12, 1: 11}, 6: {12: 374, 8: 576, 6: 552, 5: 456, 10: 512, 4: 410, 11: 419, 7: 554, 9: 512, 2: 243, 3: 308, 1: 84}, 7: {3: 702, 2: 784, 9: 131, 10: 78, 1: 1417, 4: 497, 7: 322, 5: 518, 8: 177, 6: 334, 11: 38, 12: 2}, 8: {9: 579, 6: 345, 12: 947, 11: 796, 7: 461, 8: 473, 10: 606, 4: 240, 5: 316, 2: 75, 3: 154, 1: 8}, 9: {11: 282, 3: 524, 2: 587, 10: 385, 9: 368, 1: 563, 6: 404, 5: 454, 4: 461, 12: 190, 7: 414, 8: 368}, 10: {2: 897, 4: 752, 7: 416, 6: 480, 3: 695, 1: 348, 5: 527, 8: 374, 10: 186, 9: 219, 11: 67, 12: 39}, 11: {8: 542, 9: 664, 10: 749, 7: 385, 12: 969, 3: 107, 6: 325, 11: 869, 5: 247, 4: 118, 2: 21, 1: 4}}",
2026-05-19T05:37:05Z,100m,3,ntp_100m,EleutherAI/pythia-160m,random_init,4,99999744,99999744,0.00025,8,2.657931089401245,14.26674193040274,"{0: {2: 222, 9: 569, 6: 527, 10: 509, 4: 454, 7: 566, 11: 377, 8: 599, 12: 321, 3: 334, 5: 428, 1: 94}, 1: {1: 1535, 4: 554, 3: 642, 5: 461, 9: 153, 6: 379, 7: 259, 2: 714, 8: 209, 10: 61, 12: 8, 11: 25}, 2: {3: 215, 11: 806, 9: 671, 8: 420, 10: 619, 12: 817, 6: 323, 2: 97, 4: 253, 7: 453, 1: 19, 5: 307}, 3: {4: 444, 8: 335, 3: 459, 12: 259, 2: 617, 9: 332, 1: 541, 7: 387, 5: 472, 11: 370, 6: 459, 10: 325}, 4: {5: 527, 10: 184, 2: 711, 1: 386, 7: 401, 6: 528, 8: 403, 3: 799, 4: 700, 11: 92, 9: 241, 12: 28}, 5: {8: 481, 12: 1020, 10: 786, 7: 460, 11: 836, 4: 163, 6: 371, 5: 221, 9: 558, 1: 12, 2: 16, 3: 76}, 6: {12: 263, 7: 562, 6: 460, 9: 535, 4: 434, 5: 541, 11: 443, 2: 232, 8: 573, 10: 533, 3: 334, 1: 90}, 7: {7: 293, 1: 1472, 5: 461, 8: 186, 2: 804, 4: 475, 10: 94, 9: 136, 3: 676, 6: 367, 11: 35, 12: 1}, 8: {11: 733, 5: 315, 12: 902, 6: 329, 9: 630, 3: 185, 10: 597, 4: 225, 8: 527, 2: 104, 7: 440, 1: 13}, 9: {10: 327, 3: 508, 4: 392, 2: 644, 5: 481, 8: 358, 1: 534, 11: 345, 9: 346, 6: 382, 7: 376, 12: 307}, 10: {6: 541, 2: 812, 8: 399, 5: 532, 3: 694, 4: 763, 1: 300, 12: 31, 7: 413, 11: 95, 10: 218, 9: 202}, 11: {9: 627, 6: 334, 11: 843, 10: 747, 4: 143, 12: 1043, 7: 390, 8: 510, 5: 254, 2: 27, 3: 78, 1: 4}}",
2026-05-19T05:54:22Z,100m,1,ntp_100m_for_nsp,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.779935598373413,16.117982890286168,"{0: {6: 648, 8: 655, 2: 227, 7: 559, 1: 111, 5: 534, 11: 246, 3: 364, 4: 492, 9: 503, 10: 468, 12: 193}, 1: {3: 687, 2: 816, 1: 1575, 4: 603, 9: 105, 5: 450, 8: 179, 6: 296, 7: 254, 12: 2, 10: 28, 11: 5}, 2: {11: 962, 7: 519, 5: 269, 6: 303, 12: 674, 8: 502, 3: 136, 10: 708, 9: 658, 4: 210, 2: 53, 1: 6}, 3: {5: 463, 10: 331, 3: 474, 8: 425, 2: 541, 4: 423, 11: 421, 6: 532, 9: 445, 1: 376, 12: 136, 7: 433}, 4: {4: 681, 11: 61, 1: 488, 9: 215, 6: 565, 3: 757, 8: 339, 5: 598, 2: 757, 12: 14, 10: 151, 7: 374}, 5: {12: 1422, 9: 564, 8: 411, 10: 846, 7: 330, 5: 144, 11: 926, 3: 29, 6: 230, 4: 92, 2: 5, 1: 1}, 6: {9: 462, 10: 469, 7: 626, 5: 549, 12: 200, 6: 606, 11: 262, 3: 359, 2: 230, 4: 492, 8: 636, 1: 109}, 7: {1: 1498, 3: 729, 7: 255, 8: 162, 4: 518, 2: 878, 5: 516, 6: 313, 9: 87, 11: 11, 10: 33}, 8: {7: 489, 6: 305, 12: 791, 11: 868, 10: 676, 9: 667, 4: 215, 5: 277, 8: 518, 2: 66, 3: 121, 1: 7}, 9: {10: 353, 1: 406, 6: 419, 2: 518, 8: 412, 3: 518, 5: 514, 12: 144, 7: 437, 11: 356, 9: 453, 4: 470}, 10: {2: 905, 4: 730, 8: 332, 1: 423, 5: 513, 3: 788, 6: 520, 7: 386, 9: 193, 10: 134, 11: 64, 12: 12}, 11: {8: 429, 5: 173, 11: 818, 10: 803, 9: 648, 6: 263, 7: 338, 12: 1412, 4: 74, 3: 38, 2: 4}}",
2026-05-19T06:17:03Z,100m,1,nsp_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nsp_model_run1,4,1281084,1281084,0.00025,8,3.2292561531066895,25.26085976864808,"{0: {2: 425, 5: 549, 3: 487, 4: 607, 10: 322, 9: 470, 7: 561, 6: 594, 1: 205, 8: 570, 12: 83, 11: 127}, 1: {5: 469, 10: 109, 4: 626, 2: 678, 1: 1332, 3: 634, 6: 368, 7: 326, 9: 184, 8: 219, 11: 42, 12: 13}, 2: {6: 312, 12: 798, 8: 447, 10: 703, 9: 709, 11: 1161, 7: 365, 5: 247, 3: 79, 4: 150, 2: 28, 1: 1}, 3: {1: 574, 2: 507, 3: 541, 9: 383, 10: 320, 6: 501, 5: 461, 7: 514, 11: 185, 4: 522, 8: 445, 12: 47}, 4: {3: 672, 8: 494, 2: 752, 1: 445, 7: 396, 10: 227, 4: 623, 5: 505, 6: 503, 9: 262, 11: 98, 12: 23}, 5: {4: 75, 11: 925, 6: 267, 9: 469, 12: 1503, 5: 143, 8: 374, 10: 897, 7: 303, 2: 5, 3: 39}, 6: {9: 440, 1: 175, 7: 610, 6: 589, 3: 479, 8: 551, 5: 630, 10: 356, 2: 438, 4: 558, 11: 133, 12: 41}, 7: {8: 225, 3: 728, 5: 471, 6: 363, 7: 335, 2: 689, 1: 1359, 4: 479, 9: 192, 11: 39, 10: 110, 12: 10}, 8: {11: 1114, 6: 268, 12: 869, 4: 159, 8: 439, 9: 743, 7: 396, 5: 224, 3: 104, 10: 653, 2: 28, 1: 3}, 9: {12: 58, 4: 480, 9: 349, 7: 453, 2: 555, 8: 439, 10: 293, 6: 495, 5: 589, 1: 536, 3: 577, 11: 176}, 10: {7: 466, 10: 215, 8: 386, 4: 646, 2: 890, 5: 533, 9: 252, 3: 625, 6: 497, 1: 370, 11: 96, 12: 24}, 11: {10: 795, 9: 547, 12: 1531, 6: 243, 3: 35, 11: 904, 7: 275, 8: 411, 4: 75, 5: 179, 2: 5}}",
2026-05-19T06:33:56Z,100m,2,ntp_100m_for_nsp,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.780719041824341,16.130615366192853,"{0: {4: 483, 10: 476, 3: 336, 5: 481, 1: 87, 6: 593, 9: 537, 11: 320, 8: 589, 2: 224, 7: 532, 12: 342}, 1: {1: 1600, 5: 438, 2: 778, 4: 644, 3: 753, 8: 126, 6: 326, 9: 92, 7: 209, 10: 26, 11: 5, 12: 3}, 2: {5: 265, 11: 897, 7: 552, 8: 498, 6: 354, 10: 679, 12: 671, 3: 111, 9: 727, 2: 65, 4: 178, 1: 3}, 3: {7: 488, 9: 407, 4: 444, 6: 496, 8: 476, 3: 476, 1: 361, 2: 450, 10: 336, 11: 376, 5: 473, 12: 217}, 4: {6: 564, 8: 320, 2: 891, 4: 686, 7: 380, 5: 565, 3: 763, 1: 523, 11: 40, 10: 106, 9: 160, 12: 2}, 5: {12: 1243, 10: 868, 9: 582, 11: 903, 4: 96, 5: 142, 6: 283, 7: 336, 8: 513, 3: 29, 2: 4, 1: 1}, 6: {11: 362, 2: 235, 9: 517, 7: 542, 8: 559, 10: 493, 12: 300, 5: 516, 4: 472, 1: 90, 3: 336, 6: 578}, 7: {3: 834, 4: 575, 5: 497, 10: 43, 6: 313, 2: 810, 9: 78, 1: 1520, 7: 199, 8: 122, 12: 3, 11: 6}, 8: {9: 705, 3: 105, 12: 728, 7: 526, 11: 862, 8: 522, 10: 685, 4: 195, 6: 306, 5: 299, 2: 66, 1: 1}, 9: {10: 375, 1: 355, 6: 422, 4: 441, 7: 499, 3: 476, 11: 334, 12: 235, 9: 388, 2: 460, 5: 565, 8: 450}, 10: {2: 1006, 7: 389, 8: 298, 5: 576, 1: 456, 6: 516, 3: 736, 4: 710, 9: 145, 10: 115, 11: 47, 12: 6}, 11: {8: 527, 6: 249, 11: 848, 10: 798, 9: 662, 12: 1250, 3: 45, 5: 183, 2: 11, 7: 348, 4: 76, 1: 3}}",
2026-05-19T06:56:13Z,100m,2,nsp_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nsp_model_run2,4,1281084,1281084,0.00025,8,3.2274510860443115,25.215303351276162,"{0: {4: 600, 1: 117, 5: 554, 10: 428, 2: 291, 6: 605, 7: 555, 9: 540, 8: 650, 3: 380, 11: 173, 12: 107}, 1: {1: 1423, 9: 174, 3: 686, 4: 580, 6: 379, 8: 230, 5: 414, 10: 78, 7: 314, 2: 695, 11: 26, 12: 1}, 2: {5: 276, 10: 709, 11: 1108, 7: 413, 12: 758, 9: 634, 8: 462, 6: 356, 4: 145, 3: 114, 2: 22, 1: 3}, 3: {3: 569, 5: 479, 8: 459, 11: 285, 4: 531, 2: 444, 1: 395, 10: 352, 9: 469, 6: 474, 7: 488, 12: 55}, 4: {2: 896, 11: 87, 6: 467, 4: 618, 3: 679, 5: 456, 9: 237, 8: 365, 1: 580, 10: 219, 7: 362, 12: 34}, 5: {6: 323, 12: 1512, 10: 821, 5: 206, 11: 912, 7: 302, 8: 361, 9: 420, 3: 42, 4: 96, 2: 4, 1: 1}, 6: {8: 553, 6: 572, 9: 474, 7: 607, 3: 427, 5: 634, 10: 432, 4: 595, 11: 192, 2: 316, 1: 111, 12: 87}, 7: {7: 315, 3: 725, 1: 1443, 4: 509, 2: 764, 5: 448, 8: 220, 9: 148, 6: 321, 10: 82, 11: 21, 12: 4}, 8: {11: 1009, 7: 461, 9: 684, 8: 485, 12: 811, 6: 311, 5: 288, 4: 153, 10: 631, 3: 126, 2: 40, 1: 1}, 9: {10: 331, 2: 465, 6: 457, 5: 538, 7: 508, 9: 461, 8: 438, 1: 408, 11: 266, 3: 577, 4: 473, 12: 78}, 10: {9: 194, 4: 618, 8: 397, 5: 453, 3: 635, 1: 518, 7: 371, 10: 196, 11: 99, 2: 1052, 6: 436, 12: 31}, 11: {12: 1522, 8: 380, 10: 721, 9: 565, 11: 822, 7: 304, 5: 254, 6: 299, 4: 82, 3: 40, 2: 11}}",
2026-05-19T07:13:33Z,100m,3,ntp_100m_for_nsp,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.779306650161743,16.107848701045764,"{0: {2: 322, 10: 410, 4: 554, 6: 579, 3: 380, 8: 588, 7: 522, 9: 528, 12: 223, 1: 155, 11: 242, 5: 497}, 1: {1: 1320, 5: 559, 2: 723, 9: 120, 3: 615, 4: 656, 8: 195, 7: 296, 6: 443, 11: 23, 10: 50}, 2: {3: 87, 11: 991, 6: 330, 10: 741, 8: 502, 9: 674, 12: 766, 7: 477, 5: 224, 4: 169, 2: 33, 1: 6}, 3: {6: 432, 9: 372, 1: 585, 8: 381, 10: 352, 7: 416, 2: 581, 11: 402, 5: 396, 3: 466, 12: 217, 4: 400}, 4: {5: 550, 6: 570, 3: 798, 7: 396, 8: 370, 1: 489, 4: 710, 10: 127, 11: 57, 2: 746, 9: 178, 12: 9}, 5: {8: 489, 12: 1213, 7: 401, 9: 566, 4: 102, 10: 835, 6: 269, 5: 179, 11: 871, 3: 59, 2: 13, 1: 3}, 6: {11: 279, 4: 506, 10: 466, 5: 525, 7: 560, 8: 590, 9: 496, 6: 544, 12: 208, 3: 405, 2: 268, 1: 153}, 7: {7: 339, 3: 756, 5: 626, 4: 516, 1: 1295, 2: 717, 9: 134, 6: 369, 11: 23, 8: 158, 10: 67}, 8: {12: 951, 2: 41, 11: 848, 4: 165, 7: 490, 6: 273, 10: 707, 8: 474, 9: 707, 5: 262, 3: 78, 1: 4}, 9: {10: 367, 1: 583, 8: 427, 5: 449, 4: 391, 11: 391, 2: 628, 3: 463, 6: 376, 9: 349, 12: 208, 7: 368}, 10: {4: 713, 8: 313, 9: 206, 3: 828, 2: 915, 5: 514, 6: 532, 1: 407, 10: 121, 7: 383, 11: 61, 12: 7}, 11: {9: 670, 7: 352, 12: 1198, 10: 757, 3: 65, 5: 219, 6: 283, 11: 812, 4: 118, 8: 513, 2: 13}}",
2026-05-19T07:36:30Z,100m,3,nsp_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nsp_model_run3,4,1281084,1281084,0.00025,8,3.2266597747802734,25.195358090203804,"{0: {1: 122, 4: 629, 6: 649, 8: 649, 7: 568, 10: 345, 5: 552, 3: 437, 2: 324, 12: 89, 9: 497, 11: 139}, 1: {2: 641, 10: 95, 1: 1450, 9: 202, 4: 609, 8: 202, 5: 415, 6: 385, 3: 637, 7: 337, 11: 21, 12: 6}, 2: {4: 137, 9: 705, 8: 465, 10: 685, 11: 1119, 12: 797, 6: 321, 3: 100, 5: 237, 7: 413, 2: 21}, 3: {3: 581, 1: 530, 4: 485, 8: 468, 11: 241, 5: 480, 7: 464, 10: 337, 2: 522, 6: 490, 9: 347, 12: 55}, 4: {5: 518, 11: 92, 6: 508, 4: 623, 3: 729, 2: 863, 1: 483, 9: 218, 8: 383, 7: 378, 10: 182, 12: 23}, 5: {7: 339, 12: 1421, 10: 875, 11: 937, 9: 466, 6: 263, 4: 95, 8: 357, 3: 49, 5: 187, 2: 9, 1: 2}, 6: {10: 436, 1: 95, 9: 482, 8: 582, 5: 618, 7: 624, 6: 608, 11: 173, 3: 426, 4: 562, 2: 323, 12: 71}, 7: {8: 207, 5: 482, 6: 352, 7: 307, 4: 507, 3: 697, 1: 1368, 2: 725, 9: 200, 12: 8, 10: 101, 11: 46}, 8: {12: 956, 6: 295, 10: 650, 11: 1032, 4: 138, 9: 747, 7: 406, 8: 439, 3: 79, 5: 241, 2: 17}, 9: {9: 411, 2: 554, 7: 483, 5: 526, 10: 306, 4: 431, 6: 428, 11: 242, 8: 455, 1: 529, 3: 560, 12: 75}, 10: {6: 466, 7: 385, 3: 659, 2: 988, 4: 684, 5: 572, 10: 173, 8: 366, 1: 418, 9: 187, 11: 75, 12: 27}, 11: {11: 883, 8: 427, 9: 538, 12: 1472, 10: 815, 5: 172, 6: 235, 4: 100, 7: 296, 3: 46, 1: 3, 2: 13}}",
2026-05-19T07:54:46Z,100m,1,ntp_100m_for_nup,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.780503511428833,16.127139102916846,"{0: {6: 621, 3: 385, 8: 627, 1: 128, 4: 513, 7: 522, 11: 251, 12: 219, 9: 532, 2: 219, 5: 535, 10: 448}, 1: {3: 682, 1: 1534, 4: 590, 5: 483, 9: 102, 8: 199, 2: 801, 6: 321, 7: 238, 10: 40, 12: 3, 11: 7}, 2: {10: 706, 3: 130, 5: 291, 11: 924, 8: 484, 9: 645, 12: 719, 7: 503, 6: 326, 4: 204, 2: 63, 1: 5}, 3: {7: 431, 10: 350, 4: 434, 5: 453, 2: 549, 6: 484, 11: 389, 8: 437, 1: 429, 12: 159, 3: 493, 9: 392}, 4: {4: 629, 11: 65, 2: 695, 1: 482, 9: 193, 5: 533, 8: 388, 3: 767, 6: 602, 10: 182, 7: 447, 12: 17}, 5: {12: 1364, 9: 562, 11: 918, 8: 428, 10: 838, 7: 364, 4: 96, 6: 252, 3: 38, 5: 130, 2: 9, 1: 1}, 6: {9: 495, 10: 459, 6: 551, 5: 547, 8: 592, 7: 627, 12: 185, 3: 393, 2: 244, 4: 493, 11: 295, 1: 119}, 7: {1: 1496, 4: 548, 6: 316, 7: 270, 2: 869, 3: 725, 5: 458, 9: 95, 8: 164, 10: 39, 11: 18, 12: 2}, 8: {5: 292, 8: 518, 12: 820, 11: 876, 10: 635, 6: 299, 4: 221, 3: 116, 7: 473, 9: 669, 2: 72, 1: 9}, 9: {11: 343, 2: 588, 8: 392, 3: 498, 7: 402, 1: 418, 10: 361, 5: 513, 12: 182, 6: 419, 4: 480, 9: 404}, 10: {2: 887, 7: 400, 4: 710, 1: 377, 6: 540, 3: 727, 5: 591, 8: 329, 10: 140, 9: 216, 11: 62, 12: 21}, 11: {8: 442, 5: 174, 11: 852, 10: 802, 12: 1309, 9: 695, 7: 323, 6: 269, 3: 46, 4: 82, 2: 4, 1: 2}}",
2026-05-19T08:15:46Z,100m,1,nup_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nup_model_run1,4,2143540,2143540,0.00025,8,3.358618974685669,28.749459719043045,"{0: {5: 530, 1: 200, 2: 422, 7: 519, 6: 618, 11: 176, 12: 94, 10: 379, 4: 553, 8: 586, 9: 479, 3: 444}, 1: {1: 1331, 5: 446, 3: 658, 4: 606, 2: 745, 6: 353, 7: 335, 8: 235, 11: 24, 9: 177, 10: 83, 12: 7}, 2: {4: 159, 3: 104, 6: 354, 9: 656, 11: 1125, 5: 279, 10: 683, 12: 741, 8: 471, 7: 405, 2: 21, 1: 2}, 3: {9: 381, 4: 554, 1: 671, 5: 452, 8: 422, 2: 529, 3: 583, 6: 531, 11: 168, 7: 454, 10: 237, 12: 18}, 4: {3: 613, 12: 28, 4: 596, 2: 685, 10: 296, 7: 433, 1: 436, 9: 297, 11: 190, 6: 459, 8: 495, 5: 472}, 5: {10: 821, 11: 922, 8: 335, 12: 1532, 5: 176, 4: 87, 9: 501, 7: 324, 6: 267, 3: 30, 2: 3, 1: 2}, 6: {7: 558, 8: 553, 3: 499, 11: 192, 2: 427, 5: 593, 4: 574, 6: 482, 9: 464, 10: 449, 1: 157, 12: 52}, 7: {2: 788, 9: 175, 10: 79, 6: 396, 5: 496, 7: 327, 3: 754, 4: 532, 1: 1180, 8: 234, 11: 31, 12: 8}, 8: {11: 1041, 7: 400, 12: 862, 8: 429, 9: 682, 10: 667, 5: 275, 3: 88, 6: 363, 2: 34, 4: 158, 1: 1}, 9: {8: 393, 2: 560, 5: 555, 4: 522, 1: 685, 9: 332, 3: 576, 10: 245, 7: 470, 11: 158, 6: 477, 12: 27}, 10: {6: 441, 10: 301, 9: 329, 11: 171, 2: 782, 3: 608, 4: 584, 8: 429, 1: 335, 5: 510, 7: 475, 12: 35}, 11: {12: 1596, 6: 259, 11: 802, 7: 300, 10: 760, 8: 418, 9: 527, 5: 216, 3: 43, 4: 75, 2: 4}}",
2026-05-19T08:32:51Z,100m,2,ntp_100m_for_nup,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.780046224594116,16.119766060449546,"{0: {4: 479, 10: 478, 5: 490, 1: 91, 11: 331, 9: 534, 8: 576, 6: 629, 3: 366, 2: 230, 12: 293, 7: 503}, 1: {1: 1583, 2: 771, 4: 626, 5: 478, 3: 716, 9: 95, 6: 320, 8: 155, 7: 222, 11: 6, 10: 27, 12: 1}, 2: {6: 316, 11: 922, 9: 704, 5: 296, 12: 753, 10: 656, 7: 530, 4: 170, 2: 68, 8: 488, 3: 93, 1: 4}, 3: {7: 489, 9: 439, 3: 467, 8: 447, 1: 373, 6: 542, 11: 325, 12: 202, 2: 454, 4: 477, 5: 421, 10: 364}, 4: {5: 521, 7: 400, 2: 887, 6: 533, 3: 777, 1: 545, 8: 325, 11: 38, 10: 120, 4: 705, 9: 143, 12: 6}, 5: {9: 595, 12: 1186, 10: 880, 11: 893, 8: 524, 5: 140, 6: 272, 7: 368, 4: 97, 3: 39, 2: 4, 1: 2}, 6: {12: 260, 5: 554, 8: 539, 6: 578, 10: 512, 7: 582, 4: 486, 3: 326, 11: 353, 9: 495, 1: 101, 2: 214}, 7: {3: 845, 2: 796, 4: 559, 8: 139, 5: 496, 1: 1490, 6: 294, 7: 224, 9: 90, 11: 7, 10: 57, 12: 3}, 8: {10: 657, 4: 182, 11: 887, 12: 809, 9: 659, 7: 503, 8: 525, 6: 306, 2: 59, 5: 300, 3: 109, 1: 4}, 9: {11: 342, 3: 497, 6: 420, 7: 473, 12: 232, 4: 430, 5: 559, 8: 442, 10: 336, 9: 433, 2: 487, 1: 349}, 10: {2: 1017, 6: 545, 7: 376, 4: 713, 8: 294, 1: 456, 3: 718, 9: 181, 5: 554, 10: 107, 11: 30, 12: 9}, 11: {8: 546, 12: 1246, 10: 806, 11: 866, 6: 245, 5: 191, 3: 47, 7: 330, 9: 632, 4: 76, 1: 2, 2: 13}}",
